TIME PERIOD;MEDIA;SECTOR;CATEGORY;SUBCATEGORY;PARENT SITE;PROPERTY;SITE CATEGORY;MASTER BRAND;PRODUCT;AD TYPE;TRANSACTION TYPE;DIRECT/INDIRECT;R$;UNITS;IMPRESSIONS;SEC
ago/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;R7;R7 SEGREDOS DO MUNDO;INTERESSE GERAL E CURIOSIDADE;LENNY NIEMEYER;LENNY NIEMEYER / MODA PRAIA FEMININA;HTML5;Programmatic/Ad Network;Indirect;1;2;90;0
ago/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;RADIOS AO VIVO;RADIOS AO VIVO;MUSICA;LENNY NIEMEYER;LENNY NIEMEYER / MODA PRAIA FEMININA;HTML5;Ad Network;Indirect;9;2;2.163;0
ago/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;RADIOS AO VIVO;RADIOS AO VIVO;MUSICA;LENNY NIEMEYER;LENNY NIEMEYER / MODA PRAIA FEMININA;HTML5;Programmatic/Ad Network;Indirect;9;2;2.259;0
ago/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;RADIOS COM BR;RADIOS COM BR;MUSICA;LENNY NIEMEYER;LENNY NIEMEYER / MODA PRAIA FEMININA;HTML5;Ad Network;Indirect;10;2;1.556;0
ago/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;REDE BRASIL NEWS;REDE BRASIL NEWS;ECONOMIA E FINANCA;LENNY NIEMEYER;LENNY NIEMEYER / MODA PRAIA FEMININA;HTML5;Programmatic/Ad Network;Indirect;0;1;5;0
ago/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;TERRA;TERRA HOME PAGE;HOME PAGE;VIA SOL BRAZIL;VIA SOL BRAZIL / MODA PRAIA FEMININA;HTML5;Ad Network;Indirect;342;1;106.943;0
ago/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;TERRA;TERRA VIDA E ESTILO;VARIEDADE;LENNY NIEMEYER;LENNY NIEMEYER / MODA PRAIA FEMININA;HTML5;Programmatic Direct;Direct;71;1;1.692;0
ago/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;TODA MATERIA;TODA MATERIA;EDUCACAO;LENNY NIEMEYER;LENNY NIEMEYER / MODA PRAIA FEMININA;HTML5;Ad Network;Indirect;42;8;2.094;0
ago/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;TODA MATERIA;TODA MATERIA;EDUCACAO;LENNY NIEMEYER;LENNY NIEMEYER / MODA PRAIA FEMININA;HTML5;Direct;Direct;57;3;564;0
ago/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;TODA MATERIA;TODA MATERIA;EDUCACAO;LENNY NIEMEYER;LENNY NIEMEYER / MODA PRAIA FEMININA;HTML5;Programmatic Direct;Direct;208;6;2.062;0
ago/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;TRANSFERMARKT;TRANSFERMARKT;ECONOMIA E FINANCA;LENNY NIEMEYER;LENNY NIEMEYER / MODA PRAIA FEMININA;HTML5;Direct;Direct;49;1;751;0
ago/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;TRIBUNA DE MINAS;TRIBUNA DE MINAS;ATUALIDADE;LENNY NIEMEYER;LENNY NIEMEYER / MODA PRAIA FEMININA;HTML5;Programmatic Direct;Direct;1;1;128;0
ago/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;VOTALHADA;VOTALHADA;TV E CELEBRIDADE;LENNY NIEMEYER;LENNY NIEMEYER / MODA PRAIA FEMININA;HTML5;Ad Network;Indirect;0;1;22;0
ago/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;A GAZETA EMPREGOS SUL;A GAZETA EMPREGOS SUL;EMPREGO;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic/Ad Network;Indirect;0;6;54;0
ago/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;AEROIN;AEROIN;VIAGEM E TURISMO;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic/Ad Network;Indirect;0;2;45;0
ago/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;BANCO DE SERIES;BANCO DE SERIES;FILME E SERIE;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic/Ad Network;Indirect;3;1;1.973;0
ago/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;CIFRA CLUB;CIFRA CLUB;MUSICA;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic/Ad Network;Indirect;6;4;1.353;0
ago/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;CIFRA CLUB;CIFRA CLUB;MUSICA;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;HTML5;Ad Network;Indirect;41;13;9.106;0
ago/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;CIFRA CLUB;CIFRA CLUB;MUSICA;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;HTML5;Programmatic Direct;Direct;414;26;18.414;0
ago/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;COMIDINHAS DO CHEF;COMIDINHAS DO CHEF;CULINARIO;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic/Ad Network;Indirect;1;4;48;0
ago/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;CONECTA PROFESSORES;CONECTA PROFESSORES;EDUCACAO;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic/Ad Network;Indirect;0;1;20;0
ago/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;CONECTA PROFESSORES;CONECTA PROFESSORES;EDUCACAO;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;HTML5;Ad Network;Indirect;0;2;37;0
ago/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;CONSULTOR JURIDICO;CONSULTOR JURIDICO;ATUALIDADE;PIMENTA HARD;PIMENTA HARD / MODA PMODA PRAIA FEMININA;HTML5;Ad Network;Indirect;1;1;611;0
ago/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;DIARIO DO BRASIL NOTICIAS;DIARIO DO BRASIL NOTICIAS;ATUALIDADE;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic/Ad Network;Indirect;1;2;532;0
ago/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;DIARIO DO LITORAL;DIARIO DO LITORAL;ATUALIDADE;PIMENTA HARD;PIMENTA HARD / MODA PMODA PRAIA FEMININA;HTML5;Ad Network;Indirect;0;1;25;0
ago/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;DIARIO DO LITORAL;DIARIO DO LITORAL;ATUALIDADE;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic/Ad Network;Indirect;0;1;51;0
ago/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;DICIONARIO DE NOMES PROPRIOS;DICIONARIO DE NOMES PROPRIOS;OUTROS;PIMENTA HARD;PIMENTA HARD / MODA PMODA PRAIA FEMININA;HTML5;Ad Network;Indirect;1;1;43;0
ago/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;DICIONARIO DE NOMES PROPRIOS;DICIONARIO DE NOMES PROPRIOS;OUTROS;PIMENTA HARD;PIMENTA HARD / MODA PMODA PRAIA FEMININA;HTML5;Direct;Direct;4;1;61;0
ago/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;DICIONARIO DE NOMES PROPRIOS;DICIONARIO DE NOMES PROPRIOS;OUTROS;PIMENTA HARD;PIMENTA HARD / MODA PMODA PRAIA FEMININA;HTML5;Programmatic Direct;Direct;10;5;163;0
ago/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;DICIONARIO DE NOMES PROPRIOS;DICIONARIO DE NOMES PROPRIOS;OUTROS;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;HTML5;Ad Network;Indirect;1;2;50;0
ago/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;FUNDAMENTUS;FUNDAMENTUS;ECONOMIA E FINANCA;PIMENTA HARD;PIMENTA HARD / MODA PMODA PRAIA FEMININA;HTML5;Programmatic RTB;Indirect;3;1;192;0
ago/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;FUTBIN;FUTBIN;ESPORTE;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic/Ad Network;Indirect;16;13;8.138;0
ago/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;GAZETA WEB;GAZETA WEB;ATUALIDADE;PIMENTA HARD;PIMENTA HARD / MODA PMODA PRAIA FEMININA;HTML5;Programmatic Direct;Direct;3;3;276;0
ago/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;GQ;GQ;LIFESTYLE;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic/Ad Network;Indirect;7;1;115;0
ago/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;GUIA MEDIANEIRA;GUIA MEDIANEIRA;GUIA DE CIDADE;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic/Ad Network;Indirect;2;2;96;0
ago/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;HAGAH;HAGAH;BUSCADOR DE SERVICO;PIMENTA HARD;PIMENTA HARD / MODA PMODA PRAIA FEMININA;HTML5;Programmatic Direct;Direct;10;1;244;0
ago/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;INVERTEXTO;INVERTEXTO;OUTROS;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic/Ad Network;Indirect;2;1;157;0
ago/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;ISTO E;ISTO E;ATUALIDADE;PIMENTA HARD;PIMENTA HARD / MODA PMODA PRAIA FEMININA;HTML5;Programmatic Direct;Direct;23;2;1.672;0
ago/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;LETRAS E MUSICAS;LETRAS E MUSICAS;MUSICA;BASEATIVA;BASEATIVA / MODA PMODA PRAIA FEMININA;HTML5;Direct;Direct;59;3;1.308;0
ago/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;LETRAS E MUSICAS;LETRAS E MUSICAS;MUSICA;BASEATIVA;BASEATIVA / MODA PMODA PRAIA FEMININA;HTML5;Programmatic Direct;Direct;20;1;436;0
ago/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;LETRAS E MUSICAS;LETRAS E MUSICAS;MUSICA;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic/Ad Network;Indirect;134;29;14.837;0
ago/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;METROPOLES;METROPOLES;ATUALIDADE;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;HTML5;Ad Network;Indirect;54;2;17.024;0
ago/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;MEU TIMAO;MEU TIMAO;ESPORTE;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic/Ad Network;Indirect;40;6;12.449;0
ago/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;MIX VALE;MIX VALE;VARIEDADE;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic RTB;Indirect;1;2;210;0
ago/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;MIX VALE;MIX VALE;VARIEDADE;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic/Ad Network;Indirect;1;3;295;0
ago/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;NET VASCO;NET VASCO;ESPORTE;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic/Ad Network;Indirect;2;1;549;0
ago/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;OLIMPIADAS TODO DIA;OLIMPIADAS TODO DIA;ESPORTE;PIMENTA HARD;PIMENTA HARD / MODA PMODA PRAIA FEMININA;HTML5;Programmatic/Ad Network;Indirect;0;1;45;0
ago/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;OLIMPIADAS TODO DIA;OLIMPIADAS TODO DIA;ESPORTE;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic/Ad Network;Indirect;0;1;7;0
ago/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;ONE PIECE X;ONE PIECE X;GEEK;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic/Ad Network;Indirect;0;3;3;0
ago/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;OUVIR MUSICA;OUVIR MUSICA;MUSICA;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic/Ad Network;Indirect;20;2;3.253;0
ago/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;RADIOS COM BR;RADIOS COM BR;MUSICA;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic/Ad Network;Indirect;4;1;709;0
ago/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;RECEITAS DE PESO;RECEITAS DE PESO;CULINARIO;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic RTB;Indirect;0;1;58;0
ago/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;RECEITAS DE PESO;RECEITAS DE PESO;CULINARIO;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic/Ad Network;Indirect;1;3;123;0
ago/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;REVERSO TRADUCAO;REVERSO TRADUCAO;OUTROS;NATURAL FIT;NATURAL FIT / MODA PMODA PRAIA FEMININA;HTML5;Ad Network;Indirect;116;5;13.743;0
ago/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;SO BIOLOGIA;SO BIOLOGIA;INTERESSE GERAL E CURIOSIDADE;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic/Ad Network;Indirect;5;1;552;0
ago/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;TNT SPORTS;TNT SPORTS;ESPORTE;PIMENTA HARD;PIMENTA HARD / MODA PMODA PRAIA FEMININA;HTML5;Programmatic Direct;Direct;5;10;512;0
ago/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;TODA MATERIA;TODA MATERIA;EDUCACAO;PIMENTA HARD;PIMENTA HARD / MODA PMODA PRAIA FEMININA;HTML5;Programmatic Direct;Direct;133;4;1.317;0
ago/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;TRANSFERMARKT;TRANSFERMARKT;ECONOMIA E FINANCA;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic/Ad Network;Indirect;20;2;1.565;0
ago/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;TRIBUNA DA BAHIA;TRIBUNA DA BAHIA;ATUALIDADE;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic/Ad Network;Indirect;0;9;87;0
ago/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;TRIBUNA DA BAHIA;TRIBUNA DA BAHIA;ATUALIDADE;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;HTML5;Ad Network;Indirect;0;1;8;0
ago/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;VICE;VICE;ATUALIDADE;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic/Ad Network;Indirect;0;1;74;0
ago/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;VOTALHADA;VOTALHADA;TV E CELEBRIDADE;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic RTB;Indirect;0;1;18;0
ago/25;Internet - Display;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;WEBMOTORS;WEBMOTORS;CLASSIFICADO;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;HTML5;Ad Network;Indirect;169;3;10.016;0
ago/25;Online Video;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;YOUTUBE;YT HOME PAGE DV;VIDEO;AGUA DE COCO;AGUA DE COCO / MODA PRAIA FEMININA;VIDEO;Programmatic RTB;Indirect;23;2;1.562;16.530
ago/25;Online Video;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;YOUTUBE;YT HOME PAGE DV;VIDEO;AMAR BIQUINIS;AMAR BIQUINIS / MODA PRAIA FEMININA;VIDEO;Programmatic RTB;Indirect;124;10;8.357;500.600
ago/25;Online Video;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;EXTRA;EXTRA VIDEO;ATUALIDADE;PRAIEIRA;PRAIEIRA /MODA PRAIA FEMININA;VIDEO;Ad Network;Indirect;4;1;149;46.810
ago/25;Online Video;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;YOUTUBE;YT HOME PAGE DV;VIDEO;PIMENTA HARD;PIMENTA HARD / MODA PMODA PRAIA FEMININA;VIDEO;Programmatic RTB;Indirect;12;1;804;73.600
ago/25;Online Video;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;YOUTUBE;YT HOME PAGE DV;VIDEO;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;VIDEO;Programmatic RTB;Indirect;13;1;903;15.060
ago/25;Mobile Web;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;A GAZETA EMPREGOS RJ;A GAZETA EMPREGOS RJ MOBILE;EMPREGO;LENNY NIEMEYER;LENNY NIEMEYER / MODA PRAIA FEMININA;HTML5;Programmatic/Ad Network;Indirect;2;2;229;0
ago/25;Mobile Web;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;BC NOTICIAS;BC NOTICIAS MOBILE;ATUALIDADE;LENNY NIEMEYER;LENNY NIEMEYER / MODA PRAIA FEMININA;HTML5;Programmatic/Ad Network;Indirect;0;2;123;0
ago/25;Mobile Web;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;CRIA SAUDE;CRIA SAUDE MOBILE;SAUDE E BEM ESTAR;LENNY NIEMEYER;LENNY NIEMEYER / MODA PRAIA FEMININA;HTML5;Ad Network;Indirect;0;1;21;0
ago/25;Mobile Web;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;DIARIO DO LITORAL;DIARIO DO LITORAL MOBILE;ATUALIDADE;LENNY NIEMEYER;LENNY NIEMEYER / MODA PRAIA FEMININA;HTML5;Programmatic Direct;Direct;10;1;1.036;0
ago/25;Mobile Web;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;EMPREGA SAO JOSE;EMPREGA SAO JOSE MOBILE;EMPREGO;LENNY NIEMEYER;LENNY NIEMEYER / MODA PRAIA FEMININA;HTML5;Programmatic RTB;Indirect;1;1;93;0
ago/25;Mobile Web;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;GAZETA DE SAO PAULO;GAZETA DE SAO PAULO MOBILE;ATUALIDADE;LENNY NIEMEYER;LENNY NIEMEYER / MODA PRAIA FEMININA;HTML5;Ad Network;Indirect;5;1;2.502;0
ago/25;Mobile Web;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;MOLLY GRAM;MOLLY GRAM MOBILE;ECOMMERCE E SHOPPING;LENNY NIEMEYER;LENNY NIEMEYER / MODA PRAIA FEMININA;HTML5;Ad Network;Indirect;84;1;4.982;0
ago/25;Mobile Web;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;O CAFEZINHO;O CAFEZINHO MOBILE;COMPORTAMENTO;VIA SOL BRAZIL;VIA SOL BRAZIL / MODA PRAIA FEMININA;HTML5;Ad Network;Indirect;1;3;63;0
ago/25;Mobile Web;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;PORTAL LEO DIAS;PORTAL LEO DIAS MOBILE;TV E CELEBRIDADE;LENNY NIEMEYER;LENNY NIEMEYER / MODA PRAIA FEMININA;HTML5;Programmatic Direct;Direct;983;1;98.265;0
ago/25;Mobile Web;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;SONHOS;SONHOS MOBILE;VARIEDADE;LENNY NIEMEYER;LENNY NIEMEYER / MODA PRAIA FEMININA;HTML5;Ad Network;Indirect;2;1;210;0
ago/25;Mobile Web;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;SONHOS;SONHOS MOBILE;VARIEDADE;LENNY NIEMEYER;LENNY NIEMEYER / MODA PRAIA FEMININA;HTML5;Programmatic/Ad Network;Indirect;4;2;297;0
ago/25;Mobile Web;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;SPRIT FANFICS E HISTORIAS;SPRIT FANFICS E HISTORIAS MOBILE;CULTURAL;LENNY NIEMEYER;LENNY NIEMEYER / MODA PRAIA FEMININA;HTML5;Programmatic Direct;Direct;630;1;9.330;0
ago/25;Mobile Web;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;TERRA;TERRA GAMES MOBILE;GEEK;LENNY NIEMEYER;LENNY NIEMEYER / MODA PRAIA FEMININA;HTML5;Direct;Direct;30;1;719;0
ago/25;Mobile Web;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;TERRA;TERRA GAMES MOBILE;GEEK;VIA SOL BRAZIL;VIA SOL BRAZIL / MODA PRAIA FEMININA;HTML5;Direct;Direct;30;1;719;0
ago/25;Mobile Web;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;VO NAOCA;VO NAOCA MOBILE;CULINARIO;LENNY NIEMEYER;LENNY NIEMEYER / MODA PRAIA FEMININA;HTML5;Programmatic/Ad Network;Indirect;0;1;5;0
ago/25;Mobile Web;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;A GAZETA EMPREGOS RJ;A GAZETA EMPREGOS RJ MOBILE;EMPREGO;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;HTML5;Ad Network;Indirect;2;1;249;0
ago/25;Mobile Web;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;A GAZETA EMPREGOS SUL;A GAZETA EMPREGOS SUL MOBILE;EMPREGO;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;HTML5;Ad Network;Indirect;8;3;927;0
ago/25;Mobile Web;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;A GAZETA EMPREGOS SUL;A GAZETA EMPREGOS SUL MOBILE;EMPREGO;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;HTML5;Programmatic/Ad Network;Indirect;3;1;309;0
ago/25;Mobile Web;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;BANCO DE SERIES;BANCO DE SERIES MOBILE;FILME E SERIE;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;HTML5;Programmatic/Ad Network;Indirect;0;1;290;0
ago/25;Mobile Web;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;BC NOTICIAS;BC NOTICIAS MOBILE;ATUALIDADE;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic/Ad Network;Indirect;0;1;92;0
ago/25;Mobile Web;VESTUARIO E ACESSORIOS;VESTUARIO ADULTO;MODA PRAIA FEMININA;CASA VOGUE;CASA VOGUE MOBILE;DECORACAO;VIX BRASIL;VIX BRASIL / MODA PMODA PRAIA FEMININA;GIF/JPG;Programmatic/Ad Network;Indirect;33;1;785;0
